id,key,value,type
1934822258,city,Vancouver,addr
1934822258,wheelchair,yes,regular
1934822258,street,Commercial Drive,addr
1934822258,postcode,V5L 3Y2,addr
1934822258,opening_hours,"Mon-Sat: 10:00am - 9:00pm, Sun: Closed",regular
1934822258,housenumber,1520,addr
1936048222,name,KM Auto Body Repair Ltd.,regular
1936048222,shop,car_repair,regular
1936048222,street,Victoria Drive,addr
1936048222,housenumber,4854,addr
1938712075,housenumber,108,addr
1938712075,street,Cambie Street,addr
1938712075,amenity,pub,regular
1938712075,name,The Black Frog,regular
1938712075,website,www.theblackfrog.ca,regular
1944617426,name,Angkor Restaurant,regular
1944617426,amenity,restaurant,regular
1944617426,cuisine,asian,regular
1944617426,street,Victoria Drive,addr
1944617426,housenumber,4884,addr
1944634163,name,Mac's,regular
1944634163,shop,convenience,regular
1944634163,city,Vancouver,addr
1944634163,street,Commercial Drive,addr
1944634163,opening_hours,24/7,regular
1944634163,housenumber,2601,addr
1944643387,amenity,restaurant,regular
1944643387,cuisine,italian,regular
1944643387,name,Falconetti's,regular
1947134733,name,Coastal Food Mart,regular
1947134733,shop,convenience,regular
2017509528,amenity,telephone,regular
2062676592,name,Subway,regular
2062676592,amenity,fast_food,regular
2062676592,cuisine,sandwich,regular
2062676592,city,Vancouver,addr
2062676592,street,Davie Street,addr
2062676592,housenumber,1046,addr
2070405526,name,Canada Post,regular
2070405526,amenity,post_office,regular
2070405526,street,Robson Street,addr
2073712547,name,Mr Donair,regular
2073712547,amenity,restaurant,regular
2073712547,cuisine,kebab,regular
2073712547,website,http://www.yelp.com.au/biz/mr-donair-vancouver,regular
2073712547,street,East Hastings Street,addr
2073712547,postcode,V5K 1Y8,addr
2073712547,housenumber,2401,addr
2078134604,name,Winners,regular
2078134604,shop,clothes,regular
2122123415,shop,mobile_phone,regular
2122123415,phone,(604) 267-2483,regular
2122123415,website,http://storelocator.bell.ca/bellca/en/BC/Vancouver/Bell-Oakridge-Centre/BC738,regular
2122123415,city,Vancouver,addr
2122123415,unit,407,addr
2122123415,state,BC,addr
2122123415,store_name,Bell - Oakridge Centre,regular
2122123415,street,West 41st Avenue,addr
2122123415,country,CA,addr
2122123415,postcode,V5Z 2M9,addr
2122123415,housenumber,650,addr
2138567352,housenumber,768,addr
2138567352,postcode,V6E 4H6,addr
2138567352,street,Bute Street,addr
2138567352,name,BC Liquor Store,regular
2138567352,phone,+1 604 660 4572,regular
2138567352,shop,alcohol,regular
2138567352,website,http://www.bcliquorstores.com/store/129,regular
2144164338,railway,level_crossing,regular
2240949778,name,White Spot,regular
2240949778,amenity,restaurant,regular
2240949778,cuisine,regional,regular
2240949778,street,West 41st Avenue,addr
2240949778,housenumber,650,addr
2274074278,name,Gold Train Express Restaurant,regular
2274074278,amenity,restaurant,regular
2274074278,cuisine,vietnamese,regular
2274074278,street,Kingsway,addr
2274074278,opening_hours,24/7,regular
2274074278,housenumber,3370,addr
2289581611,name,Heirloom,regular
2289581611,amenity,restaurant,regular
2289581611,drive_in,no,regular
2289581611,wheelchair,no,regular
2289581611,street,West 12th Avenue,addr
2289581611,housenumber,1509,addr
2310467891,name,Yaletown-Roundhouse,regular
2310467891,public_transport,stop_position,regular
2310467891,railway,station,regular
2310467891,source,http://en.wikipedia.org/wiki/Yaletown%E2%80%93Roundhouse_Station,regular
2310467891,subway,yes,regular
2310467891,website,http://www.translink.ca,regular
2310467891,wheelchair,yes,regular
2310467891,wikidata,Q2153961,regular
2310467891,wikipedia,en:Yaletown–Roundhouse Station,regular
2321011510,name,Maple Leaf Bakery,regular
2321011510,shop,bakery,regular
2321011510,source,survey,regular
2321011510,street,Davie Street,addr
2321011510,housenumber,1216,addr
2321011540,name,Urban Decor,regular
2321011540,shop,furniture,regular
2321011540,source,survey,regular
2321011540,street,Davie Street,addr
2321011540,housenumber,1222,addr
2327355723,source,survey,regular
2327355723,amenity,bench,regular
2327355743,name,Listen,regular
2327355743,source,survey,regular
2327355743,tourism,artwork,regular
2327355743,start_date,2009,regular
2327355743,artist_name,John Hemsworth and Peter Tiesenhausen,regular
2331296264,name,White Spot,regular
2331296264,source,survey,regular
2331296264,amenity,restaurant,regular
2331296264,street,West Georgia Street,addr
2331296264,housenumber,1616,addr
2333683215,source,survey,regular
2333683215,amenity,bench,regular
2333683228,source,survey,regular
2333683228,leisure,picnic_table,regular
2383770178,entrance,main,regular
2384952494,name,Truffles Café,regular
2384952494,amenity,cafe,regular
2405682949,name,Taxi,regular
2405682949,amenity,taxi,regular
2407447352,amenity,bicycle_parking,regular
2407458031,amenity,bicycle_parking,regular
2407458031,capacity,4,regular
2407458031,bicycle_parking,rack,regular
2407458051,amenity,bicycle_parking,regular
2407458051,capacity,5,regular
2407458051,bicycle_parking,rack,regular
2407517689,amenity,bicycle_parking,regular
2407517689,capacity,4,regular
2407517689,bicycle_parking,stands,regular
2410285540,source,local_knowledge,regular
2410285540,amenity,fast_food,regular
2410987244,name,No Limit Landscaping,regular
2410987244,city,Vancouver,addr
2410987244,email,Office@nolimitlandscapes.com,contact
2410987244,phone,604.559.9882,contact
2410987244,website,http://nolimitlandscapes.com/,contact
2410987244,bitcoin,yes,payment
2452414268,amenity,post_box,regular
2452414268,operator,Canada Post,regular
2452414268,collection_times,Mo-Fr 17:00,regular
2463769488,name,Vancouver iPhones,regular
2463769488,note,This location is only open during the hours of the Vancouver Flea Market. Please see our Powell Street location for our Main Branch.,regular
2463769488,shop,mobile_phone,regular
2463769488,phone,+1-778-707-3663,regular
2463769488,website,http://www.vancouveriphones.com/,regular
2463769488,city,Vancouver,addr
2463769488,wheelchair,yes,regular
2463769488,street,Terminal Avenue,addr
2463769488,opening_hours,"Sa-Su 09:00-17:00, PH Mo 10:00-16:00",regular
2463769488,bitcoin,yes,payment
2465886331,name,Main Entrance,regular
2465886331,entrance,yes,regular
2468552099,entrance,yes,regular
2488959830,name,Cupcakes,regular
2488959830,craft,confectionery,regular
2488959830,cuisine,cake,regular
2488974531,name,Joe Fortes Library,regular
2488974531,phone,+1-604-665-3972,regular
2488974531,amenity,library,regular
2488974531,website,http://www.vpl.ca/branches/details/joe_fortes_branch,regular
2488974531,wheelchair,yes,regular
2488974531,street,Denman Street,addr
2488974531,opening_hours,"Mo, Tu, Th 10:00-21:00; We, Fr 10:00-18:00; Sa 10:00-17:00; Su 13:00-17:00",regular
2488974531,internet_access,wlan,regular
2488974531,housenumber,870,addr
2490572995,name,Brokers Bay,regular
2490572995,source,toporama,regular
2490572995,natural,bay,regular
2494631035,name,Sushi House,regular
2494631035,amenity,restaurant,regular
2494631035,cuisine,japanese,regular
2494633340,name,Guu,regular
2494633340,amenity,restaurant,regular
2494633340,cuisine,japanese,regular
2494633340,city,Vancouver,addr
2494633340,street,Thurlow Street,addr
2494633340,housenumber,838,addr
2533689703,name,Finest at Sea,regular
2533689703,shop,supermarket,regular
2562586377,name,Wilder Snail,regular
2562586377,note,"The Wilder Snail is a popular local grocery store and cafe in Strathcona, and the first grocery store in Canada to accept Bitcoin using the Co-op's POS system. The owner, Boyd Thomson, is passionate about environmental and other causes, and the Snail has",regular
2562586377,shop,greengrocer,regular
2562586377,phone,604-216-0640,regular
2562586377,website,http://www.thewildersnail.com/,regular
2562586377,city,Vancouver,addr
2562586377,street,Keefer Street,addr
2562586377,opening_hours,Mo-Fr 08:00-18:00; Sa-Su 09:00-18:00,regular
2562586377,bitcoin,yes,payment
2562586377,housenumber,799,addr
2590665952,horizontal_bar,yes,regular
2611909925,name,Tim Hortons,regular
2611909925,amenity,fast_food,regular
2637705783,city,Vancouver,addr
2637705783,housenumber,2550,addr
2637705783,postcode,V5R 5H2,addr
2637705783,street,Kingsway,addr
2637705783,amenity,restaurant,regular
2637705783,cuisine,chinese,regular
2637705783,name,Come Along Seafood Restaurant,regular
2637705783,phone,+1 604-439-1318,regular
2649087042,name,Japan Electronics,regular
2649087042,shop,electronics,regular
2670901797,noexit,yes,regular
2670901797,homeless,yes,regular
2712735086,name,Liberty Wine Merchants,regular
2712735086,shop,alcohol,regular
2712735086,phone,604-633-1922,regular
2712735086,website,http://libertywinemerchants.com,regular
2712735086,city,Vancouver,addr
2712735086,street,Commercial Drive,addr
2712735086,opening_hours,"Mo-Fr 11:00-11:00; Sa,Su 10:00-11:00",regular
2712735086,housenumber,1622,addr
2713183692,noexit,yes,regular
2720120305,name,Sushi Nanaimo,regular
2720120305,amenity,restaurant,regular
2720120305,city,Vancouver,addr
2720120305,street,Nanaimo Street,addr
2720120305,housenumber,350,addr
2720270388,name,Oakridge-41st Avenue Station,regular
2720270388,subway,yes,regular
2720270388,railway,station,regular
2720270388,public_transport,stop_position,regular
2746822088,name,West Point Grey Branch,regular
2746822088,phone,604-665-3982,regular
2746822088,amenity,library,regular
2746822088,operator,Vancouver Public Library,regular
2746822088,city,Vancouver,addr
2746822088,street,West 10th Avenue,addr
2746822088,postcode,V6R 2H9,addr
2746822088,housenumber,4480,addr
2754803372,name,Point Grey Battery,regular
2754803372,ruins,yes,regular
2754803372,historic,ruins,regular
2774540447,fee,no,regular
2774540447,amenity,toilets,regular
2774540447,disposal,flush,toilets
2790848831,name,Gage Mini Mart,regular
2790848831,shop,convenience,regular
2790848831,opening_hours,02:00-23:45,regular
2791846946,highway,traffic_signals,regular
2807280509,name,Spine + Muscle,regular
2807280509,phone,+16044316661,regular
2807280509,amenity,clinic,regular
2807280509,website,http://www.spinemuscle.ca,regular
2807280509,city,Vancouver,addr
2807280509,healthcare,chiropractor,regular
2807280509,wheelchair,yes,regular
2807280509,street,Kingsway,addr
2807280509,postcode,V5R 5M2,addr
2807280509,opening_hours,"opening_hours=Tu 14:00-21:00, We 10:00-15:00, Th 14:00-21:00, Fr 10:00-15:00, Sa-Su 12:00-17:00, Mo off",regular
2807280509,bitcoin,yes,payment
2807280509,housenumber,3632,addr
2848826530,name,Steamrollers - burritos,regular
2848826530,amenity,restaurant,regular
2848826530,cuisine,international,regular
2848826530,website,http://www.steamrollers.com/locations.html,regular
2848826530,city,Vancouver,addr
2848826530,street,Robson St,addr
2848826530,opening_hours,8:00am - 12:00am,regular
2848826530,bitcoin,yes,payment
2848826530,housenumber,1195,addr
2852238320,name,WorkBC Employment Services Centre,regular
2852238320,phone,(604)-708-9300,regular
2852238320,office,government,regular
2852238320,city,"Vancouver, BC",addr
2852238320,street,Commercial Drive,addr
2852238320,housenumber,312-2555,addr
2873921317,highway,crossing,regular
2873921317,crossing,traffic_signals,regular
2879023346,source,survey,regular
2879023346,amenity,post_box,regular
2879023346,operator,Canada Post,regular
2882826681,name,Eldorado Liquor Store,regular
2882826681,shop,alcohol,regular
2882826681,city,Vancouver,addr
2882826681,street,Kingsway,addr
2882826681,postcode,V5R 5G9,addr
2882826681,opening_hours,9:00 am - 11:00 pm,regular
2882826681,housenumber,2310,addr
2894043387,name,Vancouver Electronic Depot,regular
2894043387,phone,604-428-4887,regular
2894043387,website,http:// www.vancouverelectronicdepot.com,regular
2894043387,street,Boundary Rd.,addr
2894043387,opening_hours,Jan-Dec: Su 12:00-18:00; Mo-Sa 11:00-19:00,regular
2894043387,housenumber,1790,addr
2911918402,name,Mercante,regular
2911918402,amenity,restaurant,regular
2916741415,amenity,waste_basket,regular
2916741426,amenity,bench,regular
2916741426,backrest,yes,regular
2926969341,ref,10,regular
2926969341,name,Hip,regular
2926969341,leisure,fitness_station,regular
2933754822,name,Noodle Box,regular
2933754822,amenity,fast_food,regular
2933754822,city,Vancouver,addr
2933754822,street,Main Street,addr
2933754822,housenumber,2511,addr
2933811339,name,Flight Centre,regular
2933811339,shop,travel_agency,regular
2933811339,city,Vancouver,addr
2933811339,street,Main Street,addr
2933811339,housenumber,2821,addr
2933870120,name,Reach for the Starts Montessori,regular
2933870120,city,Vancouver,addr
2933870120,street,Main Street,addr
2933870120,housenumber,3085,addr
2933904973,name,Don't Argue,regular
2933904973,amenity,restaurant,regular
2933904973,cuisine,pizza,regular
2933925334,name,Locas,regular
2933925334,amenity,restaurant,regular
2933925334,en,Locus Restaurant,name
2933947813,name,Chaise,regular
2933947813,shop,yes,regular
2933947813,city,Vancouver,addr
2933947813,street,Main Street,addr
2933947813,housenumber,4444,addr
2937975444,direction,forward,regular
2937975444,highway,stop,regular
2960324270,name,Bitter Tasting Room,regular
2960324270,amenity,pub,regular
2960324270,website,http://www.bittertastingroom.com,regular
2960324270,operator,Heather Hospitality Group,regular
2960324270,wheelchair,yes,regular
2960324270,wheelchair,yes,toilets
2983640662,railway,level_crossing,regular
2985506422,name,Nygård,regular
2985506422,shop,clothes,regular
2985506422,website,http://www.nygard.com/,regular
2985515584,name,Allegra.ca,regular
2985515584,shop,print,regular
2985515584,website,http://allegra.ca/,regular
2990328682,access,yes,regular
2990328682,barrier,entrance,regular
2990328693,fixme,continue,regular
3011566476,city,Vancouver,addr
3011566476,housenumber,818,addr
3011566476,street,Howe Street,addr
3011566476,amenity,fast_food,regular
3011566476,cuisine,mexican,regular
3011566476,name,Chipotle,regular
3011566476,opening_hours,Mo-Su 11:00-22:00,regular
3038411009,amenity,bicycle_parking,regular
3038411009,capacity,5,regular
3038411009,bicycle_parking,rack,regular
3066889968,ref,50445,regular
3066889968,note,Terminus for '4 Powell' (start point for '4 UBC'),regular
3066889968,highway,bus_stop,regular
3066889968,shelter,yes,regular
3066889968,operator,TransLink (Coast Mountain Bus Company),regular
3070175540,amenity,bench,regular
3070275885,amenity,bench,regular
3070275885,backrest,yes,regular
3070275885,material,wood,regular
3075907244,highway,crossing,regular
3088448791,barrier,gate,regular
3088449716,railway,level_crossing,regular
3110236394,entrance,yes,regular
3126979389,highway,crossing,regular
3126979389,crossing,traffic_signals,regular
3155602784,city,Vancouver,addr
3155602784,housenumber,2549,addr
3155602784,postcode,V5Z 3V6,addr
3155602784,province,BC,addr
3155602784,street,Cambie Street,addr
3155602784,amenity,restaurant,regular
3155602784,cuisine,mexican,regular
3155602784,name,La Taqueria,regular
3155602784,opening_hours,Mo-Sa 11:00-20:30; Su 12:00-18:00,regular
3174916002,name,Dollarama,regular
3174916002,shop,variety_store,regular
3174916002,city,North Vancouver City,addr
3174916002,street,Main Street,addr
3174916002,postcode,V7J 1C4,addr
3174916002,province,BC,addr
3174916002,housenumber,1341,addr
3202586326,barrier,bollard,regular
3218307714,noexit,yes,regular
3225462062,name,STRETCH Yoga Studio,regular
3225462062,phone,778-819-6488,regular
3225462062,leisure,sports_centre,regular
3225462062,website,www.stretchvancouver.com,regular
3225462062,city,Vancouver,addr
3225462062,amenity_1,shower,regular
3225462062,amenity_2,drinking_water,regular
3225462062,wheelchair,no,regular
3225462062,street,East Pender Street,addr
3225462062,postcode,V6A 1T3,addr
3225462062,province,BC,addr
3225462062,bitcoin,yes,payment
3225462062,housenumber,180,addr
3235423786,name,Smak,regular
3235423786,amenity,restaurant,regular
3262304442,highway,traffic_signals,regular
3269896787,date,2016-04,regular
3269896787,source,http://www.notmar.gc.ca/go.php?doc=eng/services/list/pacific-coast/p3855e2010,regular
3269896787,name,Q52 - Kitsilano light buoy,seamark
3269896787,type,buoy_lateral,seamark
3269896787,light:colour,red,seamark
3269896787,light:number,388.1,seamark
3269896787,light:character,Q,seamark
3269896787,buoy_lateral:colour,red,seamark
3269896787,buoy_lateral:system,iala-b,seamark
3269896787,buoy_lateral:category,starboard,seamark
3283394964,name,Tiffany & Co.,regular
3283394964,shop,jewelry,regular
3283394964,website,http://tiffany.com,regular
3308528390,leisure,playground,regular
3328046762,name,Lordco Parts,regular
3328046762,shop,car_parts,regular
3328046762,email,lordco66@lordco.com,regular
3328046762,phone,6043248000,regular
3328046762,city,Vancouver,addr
3328046762,street,Southwest Marine Drive,addr
3328046762,postcode,V5X 2R5,addr
3328046762,province,BC,addr
3328046762,opening_hours,"Su-Fr 07:30-10:30, 17:00-17:45, 20:00-20:00; Sa 08:30-18:00",regular
3328046762,housenumber,210,addr
3353164070,amenity,waste_basket,regular
3353373729,name,5 Tastes,regular
3353373729,amenity,restaurant,regular
3353373729,cuisine,chinese,regular
3366924930,barrier,bollard,regular
3370960674,name,Bay 5,regular
3370960674,highway,bus_stop,regular
3370960674,local_ref,54423,regular
3390473276,name,Your Independent Grocer,regular
3390473276,shop,supermarket,regular
3390473276,website,https://www.yourindependentgrocer.ca/,regular
3390473276,operator,Loblaw Companies Limited,regular
3396112262,amenity,bench,regular
3401126412,name,Solly's Bagelry,regular
3401126412,shop,bakery,regular
3401126412,phone,604-675-9750,regular
3401126412,city,Vancouver,addr
3401126412,street,West 7th Avenue,addr
3401126412,postcode,V5Y 1M4,addr
3401126412,province,BC,addr
3401126412,housenumber,378,addr
3438280958,source,PGS,regular
3438301133,natural,tree,regular
3438301133,leaf_type,broadleaved,regular
3438301133,denotation,urban,regular
3438301133,leaf_cycle,deciduous,regular
3438301143,natural,tree,regular
3438301143,leaf_type,broadleaved,regular
3438301143,denotation,urban,regular
3438301143,leaf_cycle,deciduous,regular
3438301153,natural,tree,regular
3438301153,leaf_type,broadleaved,regular
3438301153,denotation,urban,regular
3438301153,leaf_cycle,deciduous,regular
3438301163,natural,tree,regular
3438301163,leaf_type,broadleaved,regular
3438301163,denotation,urban,regular
3438301163,leaf_cycle,deciduous,regular
3438301173,natural,tree,regular
3438301173,leaf_type,broadleaved,regular
3438301173,denotation,urban,regular
3438301173,leaf_cycle,deciduous,regular
3438301703,natural,tree,regular
3438301703,leaf_type,broadleaved,regular
3438301703,denotation,urban,regular
3438301703,leaf_cycle,deciduous,regular
3438446784,highway,traffic_signals,regular
3438446784,crossing,traffic_signals,regular
3439195726,highway,traffic_signals,regular
3439511792,highway,traffic_signals,regular
3442268556,highway,traffic_signals,regular
3451502594,highway,traffic_signals,regular
3451502594,direction,backward,traffic_signals
3452570530,name,Iridia Medical,regular
3452570530,office,company,regular
3452570530,website,http://www.iridiamedical.com,regular
3452570530,city,Vancouver,addr
3452570530,street,West 3rd Avenue,addr
3452570530,province,BC,addr
3454836155,name,Rain or Shine Ice Cream,regular
3454836155,shop,yes,regular
3454836155,amenity,ice_cream,regular
3454836155,website,http://rainorshineicecream.com/,regular
3454836155,city,Vancouver,addr
3454836155,street,Cambie Street,addr
3454836155,housenumber,3382,addr
3454973632,barrier,bollard,regular
3456460249,barrier,bollard,regular
3456757226,name,West 4th Avenue at MacDonald Street,regular
3456757226,highway,bus_stop,regular
3456757226,operator,TransLink,regular
3458369383,source,PGS,regular
3477294751,name,Cooperators,regular
3477294751,office,company,regular
3477294751,street,East Hastings Street,addr
3477294751,housenumber,2630,addr
3477330607,name,The Oxford Sales Office,regular
3477330607,shop,yes,regular
3477330607,street,East Hastings Street,addr
3477330607,housenumber,2740,addr
3478231548,highway,traffic_signals,regular
3487821943,amenity,fast_food,regular
3487821943,name,Spanish Banks East Concession,regular
3487923932,tourism,artwork,regular
3488070920,barrier,bollard,regular
3488070952,barrier,bollard,regular
3488072855,highway,traffic_signals,regular
3488231645,amenity,toilets,regular
3488244520,amenity,toilets,regular
3488260319,amenity,toilets,regular
3489710323,source,PGS,regular
3498099869,amenity,drinking_water,regular
3498147981,amenity,drinking_water,regular
3501458751,name,Art Institute of Vancouver,regular
3501458751,building,school,regular
3501506791,name,Bao Chau,regular
3501506791,amenity,restaurant,regular
3501506791,cuisine,vietnamese,regular
3511266695,access,permissive,regular
3511266695,source,survey,regular
3511266695,amenity,bicycle_parking,regular
3511266695,covered,no,regular
3511266695,capacity,5,regular
3511266695,date,2015-05-11,source
3511266695,surveillance,outdoor,regular
3511266695,bicycle_parking,rack,regular
3521134590,name,Subway,regular
3521134590,amenity,fast_food,regular
3521134590,cuisine,sandwich,regular
3539477914,amenity,charging_station,regular
3593376168,name,Esso,regular
3612030818,amenity,drinking_water,regular
3614816023,amenity,bench,regular
3614838768,amenity,bench,regular
3638026730,tourism,viewpoint,regular
3641470565,amenity,bench,regular
3641470565,backrest,yes,regular
3641470575,amenity,bench,regular
3641470575,backrest,yes,regular
3641470585,amenity,bench,regular
3641470585,backrest,yes,regular
3641477595,amenity,bench,regular
3641477595,backrest,yes,regular
3641477605,amenity,bench,regular
3641477605,backrest,yes,regular
3641477615,amenity,bench,regular
3641477615,backrest,yes,regular
3641477635,amenity,bench,regular
3641477635,backrest,yes,regular
3641477645,amenity,bench,regular
3641477645,backrest,yes,regular
3641651014,access,private,regular
3641651014,barrier,gate,regular
3651469104,amenity,drinking_water,regular
3651931571,city,Vancouver,addr
3651931571,street,Watson Street,addr
3651931571,country,CA,addr
3651931571,province,BC,addr
3651931571,housenumber,2788,addr
3653458596,highway,crossing,regular
3653499936,fixme,continue,regular
3653506686,crossing,traffic_signals,regular
3653506686,highway,crossing,regular
3657797505,amenity,shelter,regular
3661058437,name,Blowfish Sushi,regular
3661058437,amenity,restaurant,regular
3661058437,cuisine,sushi,regular
3666252459,highway,crossing,regular
3666684376,natural,tree,regular
3666684376,leaf_cycle,deciduous,regular
3666684386,natural,tree,regular
3666684386,leaf_cycle,deciduous,regular
3666684758,natural,tree,regular
3666684788,natural,tree,regular
3666684838,highway,street_lamp,regular
3666684848,highway,street_lamp,regular
3666684858,amenity,bench,regular
3666684858,backrest,yes,regular
3666684878,natural,tree,regular
3666684878,leaf_cycle,deciduous,regular
3667984765,man_made,flagpole,regular
3667984775,man_made,flagpole,regular
3669547391,natural,tree,regular
3669587197,amenity,post_box,regular
3669587197,operator,Canada Post,regular
3672179681,amenity,post_box,regular
3672687797,amenity,post_box,regular
3672727518,name,Human Structures Vancouver,regular
3672727518,source,http://www.vancouverbiennale.com/artworks/human-structures-vancouver/,regular
3672727518,tourism,artwork,regular
3672727518,artist_name,Jonathan Borofsky,regular
3672727518,artwork_type,sculpture,regular
3672762741,entrance,yes,regular
3673037293,barrier,gate,regular
3673083131,highway,crossing,regular
3673744234,amenity,post_box,regular
3675301755,name,Long Table Distillery,regular
3675301755,shop,alcohol,regular
3675301755,phone,+1 604 266 0177,regular
3675301755,website,http://longtabledistillery.com,regular
3675301755,street,Hornby Street,addr
3675301755,opening_hours,We-Th 13:00-18:00; Fr-Sa 13:00-21:00,regular
3675301755,housenumber,1451,addr
3675757412,amenity,post_box,regular
3677090525,amenity,post_box,regular
3677464190,name,Brockton Point,regular
3677464190,tourism,viewpoint,regular
3679612513,amenity,bench,regular
3680107441,name,Concession,regular
3680107441,amenity,fast_food,regular
3680208024,highway,bus_stop,regular
3681627724,name,Starbucks,regular
3681627724,amenity,cafe,regular
3681627724,housenumber,860,addr
3682641947,direction,forward,regular
3682641947,highway,stop,regular
3683211581,name,Brava,regular
3683211581,tourism,apartment,regular
3683211581,street,Seymour Street,addr
3683211581,housenumber,1199,addr
3683410023,name,Mozilla Vancouver,regular
3683410023,office,company,regular
3683410023,website,https://www.mozilla.org,regular
3687593480,name,JJ Bean,regular
3687593480,amenity,cafe,regular
3687593480,cuisine,coffee_shop,regular
3687593480,street,Alberni Street,addr
3687593480,housenumber,1188,addr
3689973689,amenity,post_box,regular
3690936025,name,Cafe Rico,regular
3690936025,amenity,cafe,regular
3693869063,emergency,fire_hydrant,regular
3694094543,name,Pronto,regular
3694094543,source,local_knowledge,regular
3694094543,amenity,restaurant,regular
3694094543,cuisine,italian,regular
3694094543,street,Cambie Street,addr
3694094543,housenumber,3473,addr
3694509247,emergency,fire_hydrant,regular
3694509247,position,sidewalk,fire_hydrant
3694509247,type,pillar,fire_hydrant
3694509247,ref,008025,regular
3694527953,emergency,fire_hydrant,regular
3695553427,emergency,fire_hydrant,regular
3695553427,type,pillar,fire_hydrant
3695553427,ref,P0828,regular
3696230604,emergency,fire_hydrant,regular
3696233543,emergency,fire_hydrant,regular
3696416875,name,Pekoe Tea Lounge,regular
3696416875,phone,+1 778 371 8343,regular
3696416875,amenity,cafe,regular
3696416875,city,Vancouver,addr
3696416875,street,West Broadway,addr
3696416875,postcode,V5Z 1J9,addr
3696416875,province,BC,addr
3696416875,housenumber,895,addr
3698040084,street,Nelson Street,addr
3698040084,housenumber,1396,addr
3698918229,emergency,fire_hydrant,regular
3699194799,amenity,post_box,regular
3699337823,amenity,bench,regular
3699340287,amenity,bench,regular
3699340297,amenity,bench,regular
3699340769,emergency,fire_hydrant,regular
3699340800,amenity,bench,regular
3699341136,amenity,bench,regular
3699341824,amenity,bench,regular
3699342183,emergency,fire_hydrant,regular
3702373666,amenity,post_box,regular
3702373772,emergency,fire_hydrant,regular
3704089109,emergency,fire_hydrant,regular
3705964362,amenity,post_box,regular
3705975418,name,Coal Harbour Liquor Store,regular
3705975418,shop,alcohol,regular
3705975418,street,West Pender Street,addr
3705975418,housenumber,1218,addr
3705977110,street,Nicola Street,addr
3705977110,housenumber,939,addr
3705978157,street,Haro Street,addr
3705978157,housenumber,1432,addr
3707515356,amenity,post_box,regular
3707515366,name,Swan Laundry,regular
3707515366,shop,dry_cleaning,regular
3707515366,street,Burrard Street,addr
3707515366,housenumber,1352,addr
3708509683,name,Terminal City Club Tower,regular
3708509683,street,West Hastings Street,addr
3708509683,housenumber,837,addr
3711304322,street,Cardero Street,addr
3711304322,housenumber,1012,addr
3711305138,street,Chilco Street,addr
3711305138,housenumber,1030,addr
3711306864,emergency,fire_hydrant,regular
3711306992,amenity,bench,regular
3711307002,amenity,bench,regular
3711307126,emergency,fire_hydrant,regular
3712939521,street,Barclay Street,addr
3712939521,housenumber,1521,addr
3712939938,emergency,fire_hydrant,regular
3712940201,name,Rexall Drugstore,regular
3712940201,amenity,pharmacy,regular
3712940201,street,Granville Street,addr
3712940201,housenumber,499,addr
3712940227,street,Cardero Street,addr
3712940227,housenumber,962,addr
3714719897,name,Vancouver English Centre 250,regular
3715805716,street,Jervis Street,addr
3715805716,housenumber,468,addr
3715807283,street,West Cordova Street,addr
3715807283,housenumber,1153,addr
3715807754,street,West Hastings Street,addr
3715807754,housenumber,1459,addr
3715808248,name,West-End Liquor Store,regular
3715808248,shop,alcohol,regular
3715808248,street,Denman Street,addr
3715808248,housenumber,961,addr
3715808259,street,West Hastings Street,addr
3715808259,housenumber,1463,addr
3715808269,street,West Cordova Street,addr
3715808269,housenumber,1161,addr
3715808630,street,West Hastings Street,addr
3715808630,housenumber,1538,addr
3716142258,city,Vancouver,addr
3716142258,housenumber,157,addr
3716142258,province,BC,addr
3716142258,street,West Hastings Street,addr
3716142258,name,Okakie,regular
3716142258,en,Okakie,name
3716142258,shop,clothes,regular
3716331228,highway,traffic_signals,regular
3717445717,highway,crossing,regular
3717445717,crossing,traffic_signals,regular
3717448438,name,Authentic Rugs & Art,regular
3717448438,shop,interior_decoration,regular
3717452438,highway,crossing,regular
3717452438,crossing,traffic_signals,regular
3717453361,highway,crossing,regular
3717453361,crossing,traffic_signals,regular
3718994512,street,Alberni Street,addr
3718994512,housenumber,1767,addr
3718998432,street,Alberni Street,addr
3718998432,housenumber,1738,addr
3718998442,street,West Hastings Street,addr
3718998442,housenumber,1281,addr
3718998452,street,West Hastings Street,addr
3718998452,housenumber,1213,addr
3720521386,name,The Party Bazaar,regular
3720521386,shop,variety_store,regular
3720835030,amenity,bench,regular
3720835174,amenity,bench,regular
3720942145,traffic_calming,hump,regular
3725347441,landuse,residential,regular
3725347441,street,Seymour Street,addr
3725347441,housenumber,1135,addr
3725347746,landuse,residential,regular
3725347746,city,Vancouver,addr
3725347746,street,Davie Street,addr
3725347746,housenumber,618,addr
3725403841,name,50187,regular
3725403841,bench,no,regular
3725403841,covered,no,regular
3725403841,highway,bus_stop,regular
3725403841,shelter,no,regular
3725520094,name,Cambie Bridge Ring Gear Monument,regular
3725520094,historic,memorial,regular
3725520094,start_date,1987,regular
3725520094,inscription,"Cambie Bridge Ring Gear MonumentThis monument commemorates the swing span bridges that once crossed False Creek and the industries that once thrived on its shores. Up until the 1970’s, False Creek was ringed by major industrial activity including ...",regular
