id,key,value,type
4231652,hgv,no,regular
4231652,name,South Grandview Highway,regular
4231652,is_in,"Vancouver, BC",regular
4231652,oneway,no,regular
4231652,highway,secondary,regular
4231652,maxspeed,50,regular
4489462,cycleway,shared,regular
4489462,highway,residential,regular
4489462,maxspeed,30,regular
4489462,name,West 10th Avenue,regular
4489462,surface,asphalt,regular
4489462,traffic_calming,yes,regular
4489462,type,minor,regular
4520111,name,Wesbrook Crescent,regular
4520111,highway,residential,regular
4645563,ref,99A;1A,regular
4645563,name,Dunsmuir Street,regular
4645563,oneway,yes,regular
4645563,highway,primary,regular
4645563,surface,asphalt,regular
4645563,maxspeed,50,regular
4681261,name,East 6th Avenue,regular
4681261,is_in,"Vancouver, BC",regular
4681261,bicycle,yes,regular
4681261,highway,residential,regular
4681261,cycleway,shared,regular
4691891,name,Bayswater Street,regular
4691891,lanes,2,regular
4691891,highway,residential,regular
4691914,cycleway,lane,regular
4691914,highway,residential,regular
4691914,name,West 1st Avenue,regular
4691914,oneway,yes,regular
4704934,name,McNicoll Avenue,regular
4704934,highway,residential,regular
4704934,surface,asphalt,regular
4775740,name,West 2nd Avenue,regular
4775740,highway,residential,regular
4935053,name,West 4th Street,regular
4935053,highway,residential,regular
4935053,cycleway,shared,regular
5403291,highway,residential,regular
5403291,name,National Avenue,regular
5403291,oneway,yes,regular
5403291,surface,asphalt,regular
5455076,source,Bing,regular
5455076,natural,coastline,regular
6163334,name,Alberta Street,regular
6163334,lanes,2,regular
6163334,source,NRCan-CanVec-8.0,regular
6163334,highway,residential,regular
6163334,surface,paved,regular
6628522,name,Crown Street,regular
6628522,highway,residential,regular
6634413,name,West 22nd Avenue,regular
6634413,highway,residential,regular
7947609,highway,unclassified,regular
8165665,name,Courtenay Street,regular
8165665,highway,residential,regular
8562029,cycleway,shared,regular
8562029,highway,residential,regular
8562029,is_in,"Vancouver, BC",regular
8562029,name,Angus Drive,regular
8562064,highway,residential,regular
8562064,is_in,"Vancouver, British Columbia",regular
8562064,name,Pine Crescent,regular
10905034,highway,secondary,regular
10905034,maxspeed,50,regular
10905034,name,Pacific Street,regular
10905034,oneway,no,regular
10905034,surface,asphalt,regular
13743808,name,East 19th Avenue,regular
13743808,is_in,"Vancouver, BC",regular
13743808,highway,residential,regular
13751258,name,Staulo Crescent,regular
13751258,highway,residential,regular
13751258,created_by,Potlatch 0.5b,regular
13751931,name,West 49th Avenue,regular
13751931,highway,residential,regular
13751931,created_by,Potlatch 0.10f,regular
16261588,aeroway,runway,regular
16261588,length,"3,030",regular
16261588,ref,08L/26R,regular
16261588,surface,concrete,regular
22748109,is_in,"Vancouver, BC",regular
22748109,highway,service,regular
22748109,surface,paved,regular
22748109,maxspeed,25,regular
22748121,name,East 8th Avenue,regular
22748121,is_in,"Vancouver, BC",regular
22748121,highway,residential,regular
22748121,cycleway,shared,regular
22748134,name,East 28th Avenue,regular
22748134,is_in,"Vancouver, BC",regular
22748134,highway,residential,regular
22748145,name,East 32nd Avenue,regular
22748145,is_in,"Vancouver, BC",regular
22748145,highway,residential,regular
22797667,bicycle,yes,regular
22797667,highway,footway,regular
22824162,highway,service,regular
22871104,name,Homer Street,regular
22871104,highway,residential,regular
22871104,cycleway,shared,regular
22940085,name,Saint George Street,regular
22940085,is_in,"Vancouver, BC",regular
22940085,highway,residential,regular
22977251,name,West 18th Avenue,regular
22977251,highway,residential,regular
22977266,name,Melfa Road,regular
22977266,highway,service,regular
22977266,service,parking_aisle,regular
22977279,cycleway,shared,regular
22977279,highway,residential,regular
22977279,is_in,"Vancouver, BC",regular
22977279,lanes,2,regular
22977279,maxspeed,30,regular
22977279,name,Heather Street,regular
23102297,name,Braeburn Street,regular
23102297,is_in,"Vancouver, BC",regular
23102297,highway,residential,regular
23102308,highway,service,regular
23102375,name,Trout Lake,regular
23102375,natural,water,regular
23102375,swimming,yes,regular
23121972,name,West 10th Avenue,regular
23121972,highway,residential,regular
23121972,traffic_calming,yes,regular
23188859,bridge,yes,regular
23188859,structure,beam,bridge
23188859,foot,no,regular
23188859,highway,secondary,regular
23188859,horse,no,regular
23188859,lanes,3,regular
23188859,layer,1,regular
23188859,lit,yes,regular
23188859,maxspeed,60,regular
23188859,name,Cambie Street Bridge,regular
23188859,oneway,yes,regular
23188859,surface,asphalt,regular
23189667,name,Talisman Avenue,regular
23189667,is_in,"Vancouver, BC",regular
23189667,highway,residential,regular
23198163,name,Cartier Street,regular
23198163,is_in,"Vancouver, BC",regular
23198163,highway,residential,regular
23198535,source,landsat,regular
23225475,name,Carolina Street,regular
23225475,highway,residential,regular
23225485,is_in,"Vancouver, BC",regular
23225485,highway,footway,regular
23240472,highway,footway,regular
23254916,name,Arbutus Street,regular
23254916,is_in,"Vancouver, BC",regular
23254916,oneway,no,regular
23254916,highway,tertiary,regular
23254916,maxspeed,50,regular
23422442,name,Venables Street,regular
23422442,highway,residential,regular
23445308,name,Old Bridge Street,regular
23445308,oneway,yes,regular
23445308,highway,residential,regular
23477212,name,Kingston Road,regular
23477212,highway,residential,regular
23477212,created_by,Potlatch 0.10f,regular
23487746,name,Gladstone Avenue,regular
23487746,highway,residential,regular
23489033,name,Saint Patrick's Avenue,regular
23489033,lanes,2,regular
23489033,highway,residential,regular
23489194,name,Sutherland Avenue,regular
23489194,highway,residential,regular
23489595,name,Whitchurch Street,regular
23489595,highway,residential,regular
23498421,electrified,no,regular
23498421,gauge,1435,regular
23498421,railway,rail,regular
23498421,service,siding,regular
23498421,usage,freight,regular
23500183,name,East 10th Street,regular
23500183,highway,residential,regular
23588240,name,No. 5 Road,regular
23588240,highway,tertiary,regular
23588240,maxspeed,50,regular
23592387,name,Campbell Avenue,regular
23592387,source,Yahoo,regular
23592387,highway,residential,regular
23592387,surface,asphalt,regular
23593747,name,Mathias Road,regular
23593747,highway,residential,regular
23603622,name,Whonoak Road,regular
23603622,highway,residential,regular
23603889,name,Bewicke Avenue,regular
23603889,highway,residential,regular
23608263,name,Guelph Street,regular
23608263,highway,residential,regular
23608312,name,East 7th Avenue,regular
23608312,highway,residential,regular
23608312,surface,asphalt,regular
23626415,building,yes,regular
23662218,name,East 8th Street,regular
23662218,lanes,2,regular
23662218,highway,residential,regular
23662218,surface,asphalt,regular
23669560,highway,service,regular
23673278,building,yes,regular
23673278,street,Brooksbank Avenue,addr
23673278,housenumber,333,addr
23690492,highway,service,regular
23690868,name,West Esplanade Street,regular
23690868,highway,secondary,regular
23690868,cycleway,lane,regular
23695684,name,Kaylela Place,regular
23695684,highway,residential,regular
23695684,created_by,Potlatch 0.8b,regular
23701193,name,Mission Road,regular
23701193,highway,residential,regular
23701991,electrified,no,regular
23701991,gauge,1435,regular
23701991,railway,rail,regular
23701991,service,spur,regular
23701991,usage,freight,regular
23702211,name,Dominion Street,regular
23702211,highway,unclassified,regular
23715114,name,Harbourside Place,regular
23715114,highway,residential,regular
23716608,building,yes,regular
23716625,highway,service,regular
23716625,created_by,Potlatch 0.9a,regular
23716640,building,yes,regular
23716640,created_by,Potlatch 0.8a,regular
23716664,building,commercial,regular
23716751,building,yes,regular
23716751,created_by,Potlatch 0.8a,regular
23717008,building,yes,regular
23717008,created_by,Potlatch 0.8a,regular
23718380,building,yes,regular
23718380,man_made,storage_tank,regular
23718534,building,yes,regular
23718703,name,The Shipyards,regular
23718703,en,The Shipyards,name
23718703,building,commercial,regular
23718703,street,Lonsdale Avenue,addr
23718703,levels,2,building
23718703,housenumber,8,addr
23718785,building,yes,regular
23718785,street,West 1st Street,addr
23718785,housenumber,930,addr
23718860,building,yes,regular
23718860,street,West 1st Street,addr
23718860,housenumber,860,addr
23726763,name,Turner Street,regular
23726763,highway,residential,regular
23726933,name,Natal Street,regular
23726933,is_in,"Vancouver, BC",regular
23726933,highway,residential,regular
23730445,name,West 23rd Avenue,regular
23730445,highway,residential,regular
23737032,building,yes,regular
23737032,created_by,Potlatch 0.8a,regular
23737770,building,industrial,regular
23771581,building,yes,regular
23771581,created_by,Potlatch 0.8a,regular
23775936,building,yes,regular
23775936,created_by,Potlatch 0.8a,regular
23776084,building,yes,regular
23776084,created_by,Potlatch 0.8a,regular
23776249,building,yes,regular
23776249,created_by,Potlatch 0.8a,regular
23776868,building,yes,regular
23776868,created_by,Potlatch 0.8a,regular
23776988,building,yes,regular
23776988,street,Bewicke Avenue,addr
23776988,housenumber,201,addr
23795220,name,High Place Park,regular
23795220,leisure,park,regular
23795220,natural,wood,regular
23797604,highway,service,regular
23803089,name,Mountain Highway,regular
23803089,lanes,2,regular
23803089,highway,secondary,regular
23803089,cycleway,shared_lane,regular
23811275,name,Victoria Park,regular
23811275,leisure,park,regular
23824514,building,yes,regular
23824514,street,West 1st Street,addr
23824514,housenumber,326,addr
23824654,building,yes,regular
23824654,street,East 2nd Street,addr
23824654,housenumber,145,addr
23937683,building,yes,regular
23973242,natural,wood,regular
24007494,foot,yes,regular
24007494,highway,footway,regular
24007494,surface,dirt,regular
24007604,foot,designated,regular
24007604,name,Oxford Street,regular
24007604,bicycle,designated,regular
24007604,highway,residential,regular
24007604,cycleway,no,regular
24007604,sidewalk,left,regular
24035139,psv,yes,regular
24035139,foot,yes,regular
24035139,oneway,yes,regular
24035139,bicycle,yes,regular
24035139,highway,service,regular
24035139,sidewalk,right,regular
24035139,motor_vehicle,no,regular
24036793,name,Grain Elevator,regular
24036793,building,yes,regular
24039195,name,York Avenue,regular
24039195,lanes,2,regular
24039195,oneway,yes,regular
24039195,source,NRCan-CanVec-8.0,regular
24039195,highway,residential,regular
24039195,surface,paved,regular
24039195,bicycle,no,oneway
24263877,name,Semisch Avenue,regular
24263877,highway,residential,regular
24394795,name,Davies Place,regular
24394795,highway,residential,regular
24394795,maxspeed,50,regular
24446127,bicycle,yes,regular
24446127,cycleway,lane,regular
24446127,highway,primary,regular
24446127,is_in,"Vancouver, BC",regular
24446127,maxspeed,50,regular
24446127,name,Main Street,regular
24446127,zh,緬街,name
24446127,oneway,no,regular
24446127,source,Yahoo,regular
24530045,oneway,yes,regular
24530045,highway,primary_link,regular
24868444,name,Number 8 Road,regular
24868444,highway,residential,regular
24868444,created_by,Potlatch 0.10f,regular
25144274,name,Metheral Court,regular
25144274,highway,residential,regular
25144274,maxspeed,50,regular
25397922,name,River Road,regular
25397922,source,bc mosaic,regular
25397922,highway,residential,regular
25397922,maxspeed,50,regular
26148192,name,Bidwell Street,regular
26148192,highway,residential,regular
26148192,surface,asphalt,regular
26378384,bridge,viaduct,regular
26378384,highway,secondary,regular
26378384,layer,3,regular
26378384,maxspeed,50,regular
26378384,name,Dunsmuir Viaduct,regular
26378384,oneway,yes,regular
26401491,name,East 49th Avenue,regular
26401491,is_in,"Vancouver, BC",regular
26401491,oneway,no,regular
26401491,highway,secondary,regular
26401491,maxspeed,50,regular
26596205,name,Tisdall Street,regular
26596205,highway,residential,regular
26596205,cycleway,shared,regular
26827240,name,East 55th Avenue,regular
26827240,odbl,clean,regular
26827240,highway,residential,regular
26944723,name,Ross Street,regular
26944723,odbl,clean,regular
26944723,lanes,2,regular
26944723,source,NRCan-CanVec-8.0,regular
26944723,highway,residential,regular
26944723,surface,paved,regular
27318161,name,Walter C. Koerner Library,regular
27318161,amenity,library,regular
27318161,building,yes,regular
27318161,street,Main Mall,addr
27318161,housenumber,1958,addr
27989134,name,Student Recreation Centre,regular
27989134,leisure,sports_centre,regular
27989134,building,yes,regular
27989134,created_by,JOSM,regular
28738439,bicycle,yes,regular
28738439,highway,footway,regular
28843817,ref,21,regular
28843817,foot,yes,regular
28843817,name,Salish Trail,regular
28843817,horse,yes,regular
28843817,bicycle,yes,regular
28843817,highway,footway,regular
28843817,sac_scale,hiking,regular
28885940,ref,11,regular
28885940,foot,yes,regular
28885940,name,Huckleberry Trail,regular
28885940,horse,yes,regular
28885940,bicycle,yes,regular
28885940,highway,path,regular
28969963,ref,20,regular
28969963,name,Salal Trail,regular
28969963,bicycle,no,regular
28969963,highway,footway,regular
29092830,name,Stainsbury Avenue,regular
29092830,bicycle,designated,regular
29092830,highway,residential,regular
29092830,surface,paved,regular
29110361,highway,residential,regular
29110361,name,Bute Street,regular
29110361,surface,asphalt,regular
29360136,name,East 21st Avenue,regular
29360136,highway,residential,regular
29362481,name,Penticton Street,regular
29362481,highway,residential,regular
29567880,highway,residential,regular
29567880,lit,yes,regular
29567880,name,East 27th Avenue,regular
29567880,maxspeed,CA-BC:urban,source
29567880,surface,asphalt,regular
29570384,name,Skeena Street,regular
29570384,highway,residential,regular
29598147,highway,residential,regular
29598147,name,East 14th Avenue,regular
29598147,surface,asphalt,regular
29600811,name,Lillooet Street,regular
29600811,highway,residential,regular
29603932,name,Malta Place,regular
29603932,highway,residential,regular
29607533,highway,tertiary,regular
29607533,name,Clarendon Street,regular
29610062,name,Chambers Street,regular
29610062,lanes,2,regular
29610062,highway,residential,regular
29610062,surface,asphalt,regular
29612755,name,East 44th Avenue,regular
29612755,highway,residential,regular
30083754,name,Prior Street,regular
30083754,lanes,4,regular
30083754,source,NRCan-CanVec-8.0,regular
30083754,highway,secondary,regular
30083754,surface,paved,regular
30083754,maxspeed,50,regular
30176417,name,East 11th Avenue,regular
30176417,highway,residential,regular
30176500,name,East 17th Avenue,regular
30176500,highway,residential,regular
30176555,cycleway,shared,regular
30176555,highway,residential,regular
30176555,name,Windsor Street,regular
30201126,name,Duchess Street,regular
30201126,lanes,2,regular
30201126,highway,residential,regular
30201126,surface,asphalt,regular
30201771,name,Wellington Avenue,regular
30201771,highway,residential,regular
30256201,name,Killarney Street,regular
30256201,lanes,2,regular
30256201,highway,residential,regular
30256537,name,College Street,regular
30256537,lanes,2,regular
30256537,highway,residential,regular
30257123,name,Latta Street,regular
30257123,lanes,2,regular
30257123,highway,residential,regular
30257123,surface,asphalt,regular
30270939,name,Moscrop Street,regular
30270939,highway,residential,regular
30271310,name,Monmouth Avenue,regular
30271310,highway,residential,regular
30279450,name,Melbourne Street,regular
30279450,lanes,2,regular
30279450,highway,residential,regular
30279450,surface,asphalt,regular
30279695,name,Doman Street,regular
30279695,lanes,2,regular
30279695,highway,residential,regular
30279695,surface,asphalt,regular
30283787,name,Kings Lynn Street,regular
30283787,highway,residential,regular
30284712,highway,residential,regular
30284712,lit,yes,regular
30284712,maxspeed,50,regular
30284712,name,East 4th Avenue,regular
30284712,maxspeed,sign,source
30284712,surface,asphalt,regular
30286040,name,East 4th Avenue,regular
30286040,highway,residential,regular
30286040,surface,asphalt,regular
30327643,name,Graveley Street,regular
30327643,highway,residential,regular
30327838,name,Napier Street,regular
30327838,highway,residential,regular
30327838,created_by,Potlatch 0.10f,regular
30327863,name,William Street,regular
30327863,highway,residential,regular
30327955,name,North Kaslo Street,regular
30327955,highway,residential,regular
30327955,cycleway,shared,regular
30327977,name,Cambridge Street,regular
30327977,bicycle,yes,regular
30327977,highway,residential,regular
30410121,name,Christopher Court,regular
30410121,highway,residential,regular
30423356,name,Spruce Street,regular
30423356,highway,residential,regular
30463668,highway,tertiary,regular
30463668,name,Still Creek Avenue,regular
30479569,bicycle,yes,regular
30479569,highway,residential,regular
30479569,name,Trinity Street,regular
30479569,oneway,no,regular
30489366,name,2nd Avenue,regular
30489366,highway,residential,regular
30516635,highway,service,regular
30516635,service,driveway,regular
30519782,name,Radisson Street,regular
30519782,highway,footway,regular
30567445,highway,tertiary,regular
30567445,lcn_ref,Joffre,regular
30567445,name,Joffre Avenue,regular
30579150,name,Talon Square,regular
30579150,highway,residential,regular
30597722,bicycle,designated,regular
30597722,cycleway,lane,regular
30597722,hgv,no,regular
30597722,highway,tertiary,regular
30597722,lcn_ref,Boundary,regular
30597722,name,Boundary Road,regular
30597722,oneway,yes,regular
30597722,route,proposed,regular
30601284,name,West 19th Avenue,regular
30601284,highway,residential,regular
30601284,surface,asphalt,regular
30601284,cycleway,shared,regular
30601712,highway,residential,regular
30601712,name,West 45th Avenue,regular
30601964,name,West 40th Avenue,regular
30601964,highway,residential,regular
30601964,created_by,Potlatch 0.10f,regular
30602179,name,West 35th Avenue,regular
30602179,highway,residential,regular
30602539,name,West 20th Avenue,regular
30602539,highway,residential,regular
30609182,name,West 34th Avenue,regular
30609182,highway,residential,regular
30609182,created_by,Potlatch 0.10f,regular
30612723,name,Malkin Park,regular
30612723,leisure,park,regular
30626003,name,Cypress Street,regular
30626003,highway,residential,regular
30629437,name,Saint George Street,regular
30629437,highway,residential,regular
30629924,name,Ontario Place,regular
30629924,highway,residential,regular
30633867,name,East 38th Avenue,regular
30633867,highway,residential,regular
30636679,highway,residential,regular
30636679,name,Marpole Avenue,regular
30636882,name,West 40th Avenue,regular
30636882,highway,residential,regular
30637001,name,West 72nd Avenue,regular
30637001,highway,residential,regular
30637669,name,East 47th Avenue,regular
30637669,lanes,2,regular
30637669,highway,residential,regular
30637740,name,East 53rd Avenue,regular
30637740,highway,residential,regular
30642192,name,East 53rd Avenue,regular
30642192,highway,residential,regular
30642444,name,Sparbrook Crescent,regular
30642444,highway,residential,regular
30642444,created_by,Potlatch 0.10f,regular
30642896,name,Killarney Street,regular
30642896,highway,residential,regular
30643045,name,East 57th Avenue,regular
30643045,highway,residential,regular
30666383,name,Balsam Place,regular
30666383,highway,residential,regular
30666383,created_by,Potlatch 0.10f,regular
30666716,highway,residential,regular
30666716,name,West 38th Avenue,regular
30735346,name,Hamilton Street,regular
30735346,source,NRCan-CanVec-8.0,regular
30735346,highway,residential,regular
30735346,surface,paved,regular
30877356,foot,yes,regular
30877356,name,East 37th Avenue,regular
30877356,bicycle,designated,regular
30877356,highway,cycleway,regular
30880441,name,East 29th Avenue,regular
30880441,highway,residential,regular
30880441,maxspeed,30,regular
30880765,name,Commercial Street,regular
30880765,highway,residential,regular
30880765,surface,paved,regular
30881154,name,Beatrice Street,regular
30881154,highway,residential,regular
30881154,created_by,Potlatch 0.10f,regular
30881900,name,East 38th Avenue,regular
30881900,highway,residential,regular
30882120,name,Commercial Street,regular
30882120,highway,residential,regular
30882469,name,Stirling Street,regular
30882469,highway,residential,regular
30882818,name,Waverley Avenue,regular
30882818,highway,residential,regular
30984069,name,East 51st Avenue,regular
30984069,highway,residential,regular
30984210,name,Clarendon Street,regular
30984210,highway,residential,regular
30984375,name,Hoylake Avenue,regular
30984375,highway,residential,regular
30984569,name,Rosedale Drive,regular
30984569,highway,residential,regular
31017884,psv,yes,regular
31017884,foot,yes,regular
31017884,access,no,regular
31017884,oneway,yes,regular
31017884,bicycle,yes,regular
31017884,highway,service,regular
31045765,name,Bobolink Avenue,regular
31045765,highway,residential,regular
31045765,created_by,Potlatch 0.10f,regular
31045999,name,Raleigh Street,regular
31045999,highway,residential,regular
31234960,name,West 50th Avenue,regular
31234960,highway,residential,regular
31235074,name,West 52nd Avenue,regular
31235074,highway,residential,regular
31235074,cycleway,shared,regular
31235212,highway,residential,regular
31235212,name,West 53rd Avenue,regular
31235340,name,Montcalm Street,regular
31235340,highway,residential,regular
31235446,name,West 61st Avenue,regular
31235446,highway,residential,regular
31235505,name,Manitoba Street,regular
31235505,highway,residential,regular
31235505,maxspeed,50,regular
31235580,name,Porter Street,regular
31235580,highway,residential,regular
31235617,name,West 61st Avenue,regular
31235617,highway,residential,regular
31235888,name,Alma Street,regular
31235888,highway,residential,regular
31237869,name,Western Crescent,regular
31237869,highway,residential,regular
31238138,name,Wycliffe Road,regular
31238138,highway,residential,regular
31238138,created_by,Potlatch 0.10f,regular
31238461,name,Elgin Street,regular
31238461,highway,residential,regular
31239258,name,East 24th Avenue,regular
31239258,highway,residential,regular
31239258,surface,paved,regular
31239258,created_by,Potlatch 0.10f,regular
31247265,name,Crown Street,regular
31247265,highway,residential,regular
31247694,name,Locarno Crescent,regular
31247694,highway,residential,regular
31248020,highway,service,regular
31248169,highway,residential,regular
31248169,name,West 43rd Avenue,regular
31248268,name,East 47th Avenue,regular
31248268,highway,residential,regular
31258842,lcn,yes,regular
31258842,name,West 63rd Avenue,regular
31258842,highway,residential,regular
31258842,lcn_ref,63rd Ave,regular
31258842,cycleway,shared,regular
31259149,name,West Kent Avenue South,regular
31259149,highway,unclassified,regular
31284108,name,Semlin Drive,regular
31284108,highway,residential,regular
31284459,name,Napier Street,regular
31284459,highway,residential,regular
31284459,surface,asphalt,regular
31341539,highway,residential,regular
31341539,name,Willow Street,regular
31373385,name,Maple Street,regular
31373385,highway,residential,regular
31398636,name,West 54th Avenue,regular
31398636,highway,residential,regular
31400981,name,Shaughnessy Golf Course,regular
31400981,highway,service,regular
31400981,service,driveway,regular
31453207,cycleway,lane,regular
31453207,highway,unclassified,regular
31453207,maxspeed,50,regular
31453207,name,Grauer Road,regular
31453207,surface,asphalt,regular
31866961,name,CP Rail - Arbutus Corridor,regular
31866961,railway,abandoned,regular
32074066,name,Van Dyke Place,regular
32074066,highway,residential,regular
32333988,destination,Expo Boulevard,regular
32333988,highway,secondary_link,regular
32333988,lanes,2,regular
32333988,oneway,yes,regular
32333988,source,yahoo,regular
32333988,surface,asphalt,regular
32741821,name,Frontage Road,regular
32741821,highway,residential,regular
32758384,name,East 64th Avenue,regular
32758384,highway,residential,regular
32758384,created_by,Potlatch 0.10f,regular
32774034,name,Crompton Street,regular
32774034,highway,residential,regular
32774034,created_by,Potlatch 0.10f,regular
32810784,name,Keith Street,regular
32810784,highway,residential,regular
33613648,highway,path,regular
35200073,name,Marinaside Crescent,regular
35200073,oneway,yes,regular
35200073,highway,residential,regular
35200073,junction,roundabout,regular
35352813,hgv,designated,regular
35352813,lit,yes,regular
35352813,ref,1,regular
35352813,name,Trans-Canada Highway,regular
35352813,lanes,4,regular
35352813,oneway,yes,regular
35352813,bicycle,no,regular
35352813,highway,motorway,regular
35352813,maxspeed,80,regular
35352813,reg_name,British Columbia Provincial Highway 1,regular
35352813,destination,Hope,regular
35353755,hgv,designated,regular
35353755,ref,1,regular
35353755,name,Trans-Canada Highway,regular
35353755,lanes,2,regular
35353755,oneway,yes,regular
35353755,bicycle,no,regular
35353755,highway,motorway,regular
35353755,surface,asphalt,regular
35353755,maxspeed,80,regular
35353755,reg_name,British Columbia Provincial Highway 1,regular
35354253,name,Dunsmuir Viaduct,regular
35354253,layer,3,regular
35354253,bridge,viaduct,regular
35354253,oneway,yes,regular
35354253,highway,primary,regular
35354253,old_ref,99A;1A,regular
35354253,maxspeed,50,regular
35354565,hgv,designated,regular
35354565,name,Knight Street,regular
35354565,lanes,2,regular
35354565,oneway,yes,regular
35354565,bicycle,no,regular
35354565,highway,motorway,regular
35354565,maxspeed,60,regular
36540899,name,Victoria Park,regular
36540899,leisure,park,regular
36660982,bicycle,designated,regular
36660982,highway,service,regular
36678895,sport,cricket,regular
36678895,leisure,pitch,regular
36685469,name,Expo Boulevard,regular
36685469,oneway,yes,regular
36685469,highway,secondary,regular
36685469,cycleway,lane,regular
36685469,maxspeed,50,regular
36689903,name,Victoria Drive,regular
36689903,highway,tertiary,regular
36689903,surface,asphalt,regular
36689903,cycleway,shared,regular
36689903,maxspeed,50,regular
36696019,foot,yes,regular
36696019,bicycle,yes,regular
36696019,highway,cycleway,regular
36696036,name,Adera Street,regular
36696036,highway,residential,regular
36696036,cycleway,shared,regular
36747135,highway,residential,regular
36747135,is_in,"Vancouver, BC",regular
36747135,name,Laurel Street,regular
36747751,name,Crompton Street,regular
36747751,highway,residential,regular
36747955,bicycle,yes,regular
36747955,cycleway,lane,regular
36747955,highway,unclassified,regular
36747955,maxspeed,30,regular
36747955,name,East Kent Avenue South,regular
36747955,oneway,no,regular
36748102,name,East Kent Avenue North,regular
36748102,highway,unclassified,regular
36749304,highway,secondary,regular
36749304,is_in,"Vancouver, BC",regular
36749304,maxspeed,50,regular
36749304,name,Fraser Street,regular
36749304,oneway,no,regular
36749304,surface,asphalt,regular
36751266,name,East 29th Avenue,regular
36751266,lanes,3,regular
36751266,oneway,no,regular
36751266,source,NRCan-CanVec-8.0,regular
36751266,highway,secondary,regular
36751266,surface,paved,regular
36751266,maxspeed,50,regular
36760151,gauge,1435,regular
36760151,usage,main,regular
36760151,railway,rail,regular
36760151,operator,Canadian National Railway,regular
36760151,electrified,no,regular
36767240,name,Georgia Viaduct,regular
36767240,layer,3,regular
36767240,bridge,viaduct,regular
36767240,oneway,yes,regular
36767240,highway,primary,regular
36767240,old_ref,99A;1A,regular
36767240,surface,asphalt,regular
36767240,maxspeed,50,regular
36767252,name,Rupert Park Pitch & Putt,regular
36767252,leisure,golf_course,regular
36807790,name,Wall Street,regular
36807790,highway,residential,regular
36807790,cycleway,shared,regular
36807790,maxspeed,30,regular
36807790,traffic_calming,yes,regular
36808765,name,New Brighton Road,regular
36808765,oneway,yes,regular
36808765,highway,residential,regular
36809172,foot,yes,regular
36809172,access,private,regular
36809172,bicycle,yes,regular
36809172,highway,service,regular
36809172,service,alley,regular
36810500,name,Main Mall,regular
36810500,oneway,no,regular
36810500,bicycle,yes,regular
36810500,highway,pedestrian,regular
36810753,ref,MATX,regular
36810753,name,Math Annex,regular
36810753,building,yes,regular
36810753,street,Mathematics Road,addr
36810753,housenumber,1986,addr
36812354,name,Old Marine Drive,regular
36812354,oneway,yes,regular
36812354,highway,unclassified,regular
36827472,name,McMaster Road,regular
36827472,highway,residential,regular
36834554,name,Thunderbird Stadium,regular
36834554,leisure,stadium,regular
36834554,street,Stadium Road,addr
36834554,housenumber,6288,addr
36835378,name,St. Andrew's Walk,regular
36835378,highway,residential,regular
36836283,natural,wetland,regular
36836283,wetland,marsh,regular
36836294,highway,service,regular
36836348,name,West 16th Avenue,regular
36836348,oneway,yes,regular
36836348,highway,secondary,regular
36836348,surface,asphalt,regular
36836348,junction,roundabout,regular
36836348,maxspeed,30,regular
36837813,name,Thunderbird Crescent,regular
36837813,highway,service,regular
36837888,name,Thunderbird Boulevard,regular
36837888,oneway,yes,regular
36837888,highway,residential,regular
36837888,surface,asphalt,regular
36865812,name,Rhodo Wood,regular
36865812,source,blue post north of wood,regular
36865812,natural,wood,regular
36867703,amenity,Crematorium,regular
36870943,bicycle,yes,regular
36870943,highway,service,regular
36893899,part,yes,building
36893899,name,East Block Chieng Education Link,regular
36893912,name,Tisdall Park,regular
36893912,leisure,park,regular
36895704,name,Vancouver Lawn Tennis and Badminton Club,regular
36895704,leisure,sports_centre,regular
36895720,name,Glen Park,regular
36895720,leisure,park,regular
36903164,name,Oxford Park,regular
36903164,leisure,park,regular
36903180,name,Callister Park,regular
36903180,leisure,park,regular
36915422,highway,service,regular
36915443,foot,yes,regular
36915443,highway,footway,regular
36916138,name,Hawks Avenue,regular
36916138,source,Yahoo,regular
36916138,highway,residential,regular
36916138,cycleway,shared,regular
36918224,name,Ravine Park,regular
36918224,leisure,park,regular
36974363,foot,yes,regular
36974363,name,Central Valley Greenway,regular
36974363,bicycle,yes,regular
36974363,highway,cycleway,regular
36974363,surface,paved,regular
36980900,electrified,rail,regular
36980900,frequency,0,regular
36980900,gauge,1435,regular
36980900,layer,-1,regular
36980900,name,SkyTrain Canada Line,regular
36980900,operator,TransLink,regular
36980900,railway,subway,regular
36980900,tunnel,yes,regular
36980900,voltage,750,regular
36981923,building,school,regular
36981923,city,Vancouver,addr
36982035,leisure,pitch,regular
36982035,surface,gravel,regular
36982444,name,Robson Street,regular
36982444,highway,residential,regular
36982444,surface,asphalt,regular
36997659,hgv,no,regular
36997659,lcn,yes,regular
36997659,name,West 49th Avenue,regular
36997659,is_in,"Vancouver, BC",regular
36997659,oneway,no,regular
36997659,highway,secondary,regular
36997659,cycleway,lane,regular
36997659,maxspeed,50,regular
36999045,name,Yew Street,regular
36999045,highway,residential,regular
37000071,name,Balaclava Street,regular
37000071,highway,residential,regular
37000071,cycleway,shared,regular
37000486,name,Windsor Street,regular
37000486,highway,residential,regular
37000486,surface,asphalt,regular
37001394,hgv,designated,regular
